id,category,question_vi,question_en,answer_en,answer_vi_current,best_support_vi,gold_context_vi,answer_vi_corrected,notes
5abdaa0f55429965af743dad,A_likely_ok,Phân đoàn mà người dân từ phân đoàn do Thiếu tướng Robert Walker Grow ban đầu đến từ đâu?,Which division did people from the division Major General Robert Walker Grow commanded originally come from?,2nd Armored Division,Đội bọc thép thứ hai,Nó được thành lập với khung nhân viên từ Bộ binh Thiết giáp số 2.,"Robert W. Grow
Thiếu tướng Robert Walker Grow (ngày 14 tháng 2 năm 1895 – ngày 3 tháng 11 năm 1985) là một sĩ quan cao cấp của Quân đội Hoa Kỳ đã chỉ huy Sư đoàn Thiết giáp số 6 trong Thế chiến II. Ông được biết đến nhiều nhất với việc bị tòa án quân sự vào năm 1951 vì không bảo vệ thông tin mật.
6th Armored Division (Hoa Kỳ)
Bộ binh số 6 (""Siêu lục"") là một bộ binh thiết giáp của Quân đội Hoa Kỳ trong Thế chiến II. Nó được thành lập với khung nhân viên từ Bộ binh Thiết giáp số 2. Bộ binh số 6 được hình thành dưới Bảng tổ chức và Trang bị năm 1942.",,
5ae25c815542992decbdcccc,A_likely_ok,"Bộ ba nhạc sĩ sáng tác bài hát ""What Are We Doin' Lonesome"" là ai?","What trio was the songwriter of ""What Are We Doin' Lonesome"" from?",trio with his younger brothers Steve and Rudy,ba người với anh em nhỏ Steve và Rudy,"Là một thành viên của nhóm ba người cùng với Steve và Rudy, anh đã đạt được thành công đáng kể trong thể loại âm nhạc đồng quê, biểu diễn trên ba mươi ba đĩa đơn Top 40 (kết hợp các bản thu âm solo của anh ấy và những bản thu âm với các anh em trai).","Chúng ta đang làm gì ở nơi đây cô đơn
""What Are We Doin' Lonesome"" là một bài hát được sáng tác bởi Larry Gatlin, và thu âm bởi nhóm nhạc đồng quê Mỹ Larry Gatlin & the Gatlin Brothers Band. Bài hát đã phát hành vào tháng 10 năm 1981 như đĩa đơn đầu tiên từ album ""Not Guilty"". Bài hát đạt vị trí số 4 trên bảng xếp hạng Billboard Hot Country Singles & Tracks.
Larry Gatlin
Larry Wayne Gatlin (sinh ngày 2 tháng 5 năm 1948) là một ca sĩ và nhạc sĩ nhạc đồng quê và thánh ca miền Nam Hoa Kỳ. Là một thành viên của nhóm ba người cùng với Steve và Rudy, anh đã đạt được thành công đáng kể trong thể loại âm nhạc đồng quê, biểu diễn trên ba mươi ba đĩa đơn Top 40 (kết hợp các bản thu âm solo của anh ấy và những bản thu âm với các anh em trai). Khi danh tiếng của họ lớn lên, ban nhạc trở nên được biết đến như Larry Gatlin & the Gatlin Brothers.",,
5ae1436e55429901ffe4ae31,A_likely_ok,Emmett Brown lái một chiếc xe thể thao có loại cửa gì?,Emmett Brown rides in a sports car that features what type of doors?,gull-wing doors,cửa cánh con lúa,"Chiếc xe có cửa kiểu cánh seagull và thân xe làm bằng sợi thủy tinh sáng bóng với khung gầm thép, cùng với các tấm thân xe bên ngoài bằng thép không gỉ.","Emmett Brown
Emmett Lathrop ""Doc"" Brown, Ph.D., là một nhân vật hư cấu trong bộ phim Back to the Future gồm ba tập mà ông là nhà phát minh ra cỗ máy thời gian đầu tiên từ chiếc xe thể thao DeLorean. Nhân vật này do Christopher Lloyd thủ vai trong cả ba tập phim cũng như các cảnh quay trực tiếp của loạt truyện hoạt hình dựa trên bộ phim. Ông được lồng tiếng bởi Dan Castellaneta trong loạt truyện hoạt hình dựa trên bộ phim. Hình dáng và hành động của nhân vật này được lấy cảm hứng từ Leopold Stokowski và Albert Einstein. Năm 2008, tạp chí Empire bầu chọn Tiến sĩ Emmett Brown vào danh sách 100 nhân vật điện ảnh hay nhất mọi thời đại với vị trí thứ 20.
DeLorean DMC-12
DeLorean DMC-12 (thường được gọi đơn giản là ""the DeLorean"", vì đây là mẫu xe duy nhất từng được sản xuất bởi công ty) là một chiếc ô tô thể thao được chế tạo bởi DeLorean Motor Company của John DeLorean cho thị trường Mỹ từ 1981–83. Chiếc xe có cửa kiểu cánh seagull và thân xe làm bằng sợi thủy tinh sáng bóng với khung gầm thép, cùng với các tấm thân xe bên ngoài bằng thép không gỉ. Nó trở nên nổi tiếng và mang tính biểu tượng về mặt hình dáng, và một phiên bản DMC-12 đã được cải tiến để trở thành cỗ máy thời gian trong loạt phim truyền thông ""Back to the Future"".",,
5aba9db7554299232ef4a361,A_likely_ok,Từ 2003 đến 2008 Tom Holland chịu trách nhiệm về điều gì?,From 2003 to 2008 Tom Holland was responsible for what  ?,for crafting and voting on legislation,cho việc xây dựng và bỏ phiếu về luật pháp,"Được bầu từ các khu vực dân cư tương đối đồng đều với ít nhất 19,000 người, các thành viên Hạ viện chịu trách nhiệm xây dựng và bỏ phiếu về luật lệ, giúp tạo ra ngân sách cho bang cũng như giám sát hành chính các cơ quan nhà nước.","Tom Holland (chính trị gia)
Tom Holland (sinh ngày 23 tháng 7 năm 1961) là một thành viên đảng Dân chủ của Thượng viện Kansas, đại diện cho quận số 3 kể từ năm 2009. Ông từng là một thành viên của Hạ viện bang Kansas từ năm 2003 đến năm 2008.
Hạ viện bang Kansas
Hạ viện Kansas là cơ quan lập pháp của bang Kansas. Được bầu từ các khu vực dân cư tương đối đồng đều với ít nhất 19,000 người, các thành viên Hạ viện chịu trách nhiệm xây dựng và bỏ phiếu về luật lệ, giúp tạo ra ngân sách cho bang cũng như giám sát hành chính các cơ quan nhà nước.",,
5abfa5fb5542990832d3a183,A_likely_ok,"Nơi nào ở Emilia-Romagna là thành phố và ""comune"" mà họa sỹ Phục hưng người Ý; Ludovico Mazzolino đặt tại","Where is the  city and ""comune"" in Emilia-Romagna in which talian Renaissance painter ;Ludovico Mazzolino located ","northern Italy,","miền bắc Ý,",Ludovico Mazzolino,"Ludovico Mazzolino
Ludovico Mazzolino (1480 – c. 1528) - còn được biết đến với tên gọi Mazzolini da Ferrara, Lodovico Ferraresa, và Il Ferrarese - là một họa sĩ thời Phục hưng người Ý hoạt động tại Ferrara và Bologna.
Ferrara
Ferrara [1] (tiếng Emilian: Frara) là một thành phố và ""comune"" ở vùng Emilia-Romagna, miền bắc nước Ý, thủ phủ của tỉnh Ferrara. Thành phố nằm cách Bologna 50 km về phía đông bắc trên dòng Po di Volano, một nhánh của dòng sông chính Po chạy từ phía nam đến đây. Thành phố có những con đường rộng lớn cùng nhiều cung điện cổ kính từ thế kỷ XIV và XV khi nơi này từng là kinh đô thời nhà Este trị vì. Nhờ vẻ đẹp và tầm quan trọng văn hóa mà nó đã được UNESCO công nhận là Di sản thế giới.",,
5ab900045542991b5579f0c0,A_likely_ok,"Địa điểm tổ chức buổi hòa nhạc nơi diễn ra lần đầu tiên ""Libuše"" được biểu diễn ở Mỹ là ở đâu?","Where is the concert venue which hosted the first US performance of ""Libuše"" located?","Midtown Manhattan in New York City,","Trung tâm Manhattan ở thành phố New York,","Carnegie Hall (; thường được gọi là ) là một địa điểm hòa nhạc ở Manhattan, New York City, Hoa Kỳ.","Libuše (hát kịch)
""Libuše"" là vở ""hành ca kịch"" ba hồi, với phần nhạc của Bedřich Smetana. Lời bài hát được viết bằng tiếng Đức bởi Josef Wenzig và sau đó được dịch sang tiếng Séc bởi Ervin Špindler. Trong thần thoại lịch sử Séc, Libuše - nhân vật chính đã tiên tri về việc thành lập Praha. Tác phẩm opera này được sáng tác trong năm 1871-72 để kỷ niệm lễ đăng quang của Franz Josef làm vua của nước Séc. Sự kiện này không xảy ra và Smetana giữ lại ""Libuše"" cho buổi khai mạc Nhà hát Quốc gia ở Prague vào chín năm sau đó vào ngày 11 tháng Sáu năm 1881. Sau khi Nhà hát Quốc gia bị phá hủy vì hỏa hoạn, cùng một vở opera này đã mở màn tại nhà hát đã được xây dựng lại vào năm 1883. Buổi biểu diễn đầu tiên tại Mỹ diễn ra vào tháng Ba năm 1986, trong một phiên bản hòa nhạc tại Carnegie Hall do Eve Queler và dàn nhạc Opera New York trình diễn.
Nhà hát Carnegie
Carnegie Hall (; thường được gọi là ) là một địa điểm hòa nhạc ở Manhattan, New York City, Hoa Kỳ. Nó nằm tại số 881 Đại lộ Thứ Bảy (Seventh Avenue), chiếm phần phía đông của Đại lộ Thứ Bảy giữa phố Tây 56 và Tây 57, cách Công viên Trung tâm hai dãy nhà về phía nam.",,
5a73c958554299623ed4ac5c,A_likely_ok,Đội bóng mà Isaac Gómez đã từng là tiền vệ có nằm trong cộng đồng nào?,What community is the team Isaac Gómez played midfielder for located?,the autonomous community of Madrid,Cộng đồng tự trị của Madrid,"Club de Fútbol Fuenlabrada, S.A.D là một câu lạc bộ bóng đá Tây Ban Nha có trụ sở tại Fuenlabrada, ở cộng đồng tự trị Madrid.","Isaac Gómez
Isaac Gómez Sánchez (sinh ngày 28 tháng 10 năm 1995), thường được biết đến với tên Isi, là một cầu thủ bóng đá người Tây Ban Nha thi đấu cho CF Fuenlabrada ở vị trí tiền vệ.
CF Fuenlabrada
Club de Fútbol Fuenlabrada, S.A.D là một câu lạc bộ bóng đá Tây Ban Nha có trụ sở tại Fuenlabrada, ở cộng đồng tự trị Madrid. Được thành lập vào năm 1975 nó chơi ở Segunda División B - Nhóm 1, tổ chức các trận đấu trên sân nhà tại ""Estadio Fernando Torres"", với sức chứa 2.500 chỗ ngồi.",,
5a7fc8d05542992e7d278d86,A_likely_ok,"Thành viên nào của Không Quân đã ở phía sau các tuyến quân địch trong 11 ngày rưỡi và có nhiệm vụ giải cứu lớn nhất, dài nhất và phức tạp nhất?","Which Air Force member was behind enemy lines for 11 1/2 days and had the largest,longest and most complex rescue mission?","Lieutenant Colonel Iceal E. ""Gene"" Hambleton","Trung tá Iceal E. ""Gene"" Hambleton",Đại úy Iceal E.,"Giải cứu con dơi 21 Bravo
Giải cứu Bat 21 Bravo, tên gọi của Iceal ""Gene"" Hambleton, từ phía sau các đường phòng thủ Bắc Việt Nam là chiến dịch tìm kiếm và giải cứu lớn nhất trong Chiến tranh Việt Nam.
Iceal Hambleton
Đại úy Iceal E. ""Gene"" Hambleton, Không quân Hoa Kỳ (ngày 16 tháng 11 năm 1918 – ngày 19 tháng 9 năm 2004) là một người dẫn đường và sĩ quan chiến tranh điện tử của Không quân Hoa Kỳ bị bắn rơi ở Nam Việt Nam trong Chiến dịch Phục sinh vào năm 1972. Ông đã đi trên một chiếc máy bay EB-66 với mã gọi Bat 21. Là thành viên cao cấp nhất về điều hướng/EWO trên máy bay, ông ngồi ngay sau phi công, cho ông cái tên gọi ""Bat Bravo"". Ông sống sót được hơn nửa ngày phía sau các tuyến địch cho đến khi được giải cứu trong một hoạt động mặt đất táo bạo. Cuộc giải cứu của ông là cuộc tìm kiếm và giải cứu kéo dài nhất và tốn kém nhất trong suốt Chiến tranh Việt Nam. Ông nhận được Huân chương Ngôi sao Bạc, Huân chương Chuyến bay Xuất sắc, Huy chương Không quân Hoa Kỳ, Huân chương Dịch vụ Công đức và Tim Tím vì hành động của mình trong nhiệm vụ này",,
5ab36c3f55429969a97a8146,A_likely_ok,Ai thiết kế nhà hát mà dàn nhạc Giao hưởng London biểu diễn?,Who designed the theater where the London Philharmonic Orchestra plays? ,theatrical architect Frank Matcham,Kiến trúc sư sân khấu Frank Matcham,"Được khai trương vào ngày 24 tháng 12 năm 1904 dưới tên gọi Nhà hát Variety London Coliseum, nó do kiến trúc sư nhà hát Frank Matcham thiết kế cho ông bầu Oswald Stoll.","Sống ở London (Il Divo)
Live in London là một video về buổi hòa nhạc của nhóm crossover cổ điển tiếng Anh ""Il Divo"" tại London Coliseum, Luân Đôn vào ngày 1 tháng 8 năm 2011, cùng với dàn nhạc giao hưởng London.
Nhà hát London Coliseum
Nhà hát London Coliseum (còn được biết đến với tên gọi Nhà hát Coliseum) là một nhà hát tại đường St. Martin's Lane, trung tâm London, được xây dựng như một trong những nhà hát “gia đình” sang trọng và lớn nhất của thành phố. Được khai trương vào ngày 24 tháng 12 năm 1904 dưới tên gọi Nhà hát Variety London Coliseum, nó do kiến trúc sư nhà hát Frank Matcham thiết kế cho ông bầu Oswald Stoll. Mục tiêu của họ là xây dựng ra phòng hòa nhạc tốt nhất và lớn nhất thời đó, được mô tả như cung điện giải trí dành cho dân chúng.",,
5a758f775542992db9473682,A_flexible_span,Jamil Walker sinh ra ở thành phố có bao nhiêu dân cư?,Jamil Walker was born in a city with how many residents ?,"over 210,000 residents",hơn 210.000 cư dân,"Đây là thành phố đông dân thứ ba ở tiểu bang New York với hơn 210,000 cư dân và khu vực đô thị có gần 1.1 triệu người.","Jamil Walker
Jamil Walker (sinh ngày 21 tháng 4 năm 1981 tại Rochester, New York) là một tiền đạo và tiền vệ bóng đá người Mỹ đã giải nghệ, từng chơi chuyên nghiệp ở giải Major League Soccer và USL First Division.
Rochester, New York
Rochester (hoặc) là một thành phố nằm trên bờ nam của hồ Ontario thuộc bang New York. Đây là thành phố đông dân thứ ba ở tiểu bang New York với hơn 210,000 cư dân và khu vực đô thị có gần 1.1 triệu người.",,
